"","x"
"425",0.0772946628509418
"1962",0.0135922143945142
"838",0.0154145468340781
"550",6.893890132835e-05
"2862",0.176498788060989
"959",0.277468180997508
"3092",0.162592296241144
"2928",0.315547400087953
"1986",0.00450845978094055
"3292",0.307887836594023
"2909",0.0130636755837253
"3113",0.0547480213390673
"1450",0.00110175475974764
"859",0.0055192505862467
"2492",0.0417341662391864
"1705",0.330955652039775
"1077",0.0011673736407885
"1791",0.00709144893287499
"1897",0.266886335901078
"2674",0.0169446609460644
"2046",0.000103229445655675
"158",0.000207166912138492
"749",2.26314049495954e-05
"2525",0.424957351624144
"3213",0.467575580808896
"355",9.99402129669634e-05
"219",0.156788681995715
"872",0.00250821875616641
"1158",0.194045404101509
"3211",0.507836263794413
"1579",0.022975459650483
"1727",0.135687795819102
"2853",0.280083196709186
"665",0.00769487021894119
"1567",0.0394965824872372
"3514",0.0595207079961541
"2690",0.38880572313571
"3302",0.178569982690546
"350",0.000174130284795174
"2758",0.0124417575811397
"2096",0.147847447690194
"976",0.15588486175542
"3203",0.014743765977004
"1194",0.0381385706774361
"2181",0.305326713778155
"2603",0.45265822582456
"114",0.00259790457728167
"1386",0.0305412998991458
"2141",0.0179161664570202
"504",0.00130838425552026
"206",0.282138270206352
"740",6.56931972494357e-05
"754",6.92059400970395e-06
"1823",0.00113986477171206
"572",0.428715960772175
"3022",0.132149545922381
"1250",0.00232754510763595
"1113",9.38938454368191e-05
"465",0.0121151713827136
"170",8.24865363178726e-05
"2053",4.95495340306211e-05
"2904",0.0185378168127958
"1974",0.00819205650455487
"596",0.162046289975136
"1021",0.0199473498735825
"2363",0.358390663605978
"1426",0.00380730347303829
"2696",0.291322860129119
"2608",0.379019737939116
"3500",0.136575842944875
"313",0.00162114070045382
"1448",0.00120234015525047
"1987",0.00426787555502886
"1206",0.0225184867467046
"2606",0.409380465167948
"1455",0.000754151785014827
"112",0.00285077791056387
"420",0.0946460180506579
"109",0.00323082098871612
"74",0.0227327565665872
"1538",0.157383907692883
"952",0.375410512950192
"2881",0.0722742912512273
"1332",0.311526878232305
"2473",0.0997895329849209
"2205",0.083080525626481
"955",0.342624143300168
"3266",0.0217607607432643
"3430",0.194339199520079
"426",0.0736499234188102
"2305",0.0698712655237513
"152",0.000307926013644963
"3108",0.0665215247130359
"629",0.0375789587261629
"963",0.240151942161112
"1660",0.000249870124666281
"2517",0.00772727280199532
"989",0.0850837188519979
"265",0.0202170476318322
"1314",1.90667365871857e-05
"2868",0.130397506353564
"593",0.185754248963603
"2912",0.00959781020974723
"488",0.00337080096056807
"1354",0.135023749709659
"1342",0.218280696089592
"1732",0.109508048688125
"424",0.0802622756992769
"514",0.000887019409832002
"2599",0.00854293905467106
"1599",0.00890908132923569
"3123",0.0237957708584283
"29",0.16790807382219
"1808",0.00269078862366452
"1408",0.0115513302199712
"283",0.00738528792323594
"354",0.000107538188993427
"1183",0.0639847246190418
"1344",0.201432510784732
"1031",0.01329755000369
"1802",0.00398340079410995
"1481",0.000161750486305249
"1635",0.00120775068425168
"2412",0.0348885238601962
"2498",0.0296169397354902
"1625",0.00218807089968647
"862",0.00457257282789895
"3064",0.00926871671182891
"775",0.234503640728572
"1148",0.286998748147551
"1225",0.0085410830069523
"3231",0.186362371872476
"2497",0.0306461654198934
"1570",0.0332780450453341
"789",0.142075837923289
"3373",0.133456430790262
"3026",0.109853327938832
"3521",0.0423529329678362
"3462",0.032899636775176
"1516",0.353188787778723
"1786",0.00871090170180166
"1256",0.00179639933628734
"3385",0.0717841951086519
"1260",0.00148732074195359
"1933",0.0555118973613462
"3235",0.156350693160175
"1461",0.000499720657906718
"2622",0.23488766929865
"867",0.00305820575153664
"1760",0.0283206449644107
"1952",0.0217106381863068
"370",2.139334960127e-05
"1084",0.000751131763322376
"1306",5.10598972078133e-05
"2945",0.130076148144544
"1702",0.359314559686186
"2450",0.321087680319657
"3169",0.123533913578931
"58",0.0462130167005191
"2208",0.0732311853310322
"3154",0.24716546666525
"1645",0.000658519752787736
"803",0.0783124146051498
"2315",0.0476616376443359
"1003",0.0451005508858274
"2083",0.263891135774631
"1713",0.247254743361166
"2483",0.0601591238579458
"1540",0.138512133611754
"520",0.000592809569094559
"3436",0.154796903747
"2067",0.52837442088266
"2795",0.106456133820092
"1871",3.66300581230531e-05
"1658",0.00031715754102841
"2321",0.0355798646848006
"582",0.29426002211807
"3419",0.370490790603424
"671",0.00491853102402991
"3466",0.0207095849172906
"2802",0.0765385851326445
"438",0.0435585957677978
"2659",0.0343748959662372
"2320",0.0369091623022294
"1674",8.08259617003618e-05
"2373",0.237359633970265
"1580",0.0200165914259244
"1544",0.110456514506367
"3411",0.648498742002175
"2410",0.0379564845296252
"678",0.00330086037448187
"1245",0.00287032385771108
"380",0.529081321978536
"3406",0.0156966096074615
"1953",0.0205139844063268
"95",0.00746894309340376
"180",2.31509029247403e-05
"3158",0.214351989957234
"1308",4.63873511383976e-05
"1636",0.00113986477171206
"1664",0.000199902566492482
"2082",0.271350369821814
"1316",1.31829705002811e-05
"1693",0.595196336607148
"164",0.000146361192506115
"1249",0.00242447051370748
"2761",0.570775675252651
"2617",0.27699585071552
"2245",0.0132912570497501
"2039",0.000168501455792973
"723",0.000246061528589043
"493",0.00271821680245663
"3205",0.0123376171284832
"195",0.420111866875992
"1754",0.0403666385843222
"757",0.581168280250838
"1534",0.182841005972495
"2752",0.0192744342499943
"1144",0.333473147543087
"945",0.574247289742613
"257",0.0281326804865303
"847",0.0111430136511455
"611",0.0892397775385457
"705",0.000754151785014827
"2189",0.196011956984762
"809",0.0625696691008472
"1761",0.0269922584476668
"3220",0.291809760439015
"430",0.0634068579713753
"3522",0.0372802198458497
"2855",0.249593547589058
"3073",0.376741861640094
"3082",0.260825085978071
"3214",0.433586482528287
"2460",0.185503554762534
"2432",0.0107764037960953
"2128",0.033186898711328
"2449",0.336370261067074
"1500",2.49404779887691e-05
"925",9.89291449960383e-05
"864",0.00425084458720873
"2266",0.408810634864429
"787",0.154922476463775
"2191",0.162592296241144
"870",0.00271372500387992
"761",0.421782180847915
"2223",0.040808523470687
"2920",0.432600561180783
"3047",0.0347931252880183
"696",0.00126884321983113
"489",0.00320882807638243
"816",0.0440834594533493
"2692",0.362969856065185
"1320",0.502457600226411
"2043",0.000125279212362057
"653",0.0129879134136825
"2542",0.200976549503744
"1371",0.0627362773957775
"1040",0.00781307213846094
"3252",0.0732311853310322
"3520",0.0462958428400471
"3118",0.0374418947581758
"2572",0.0450798950473779
"2546",0.15544893228042
"2614",0.313101661697884
"3396",0.0403294880968327
"2243",0.0148162102573443
"2001",0.00217571800541547
"1373",0.0558101352612272
"2968",0.0406142283325535
"2100",0.128084048470602
"1482",0.000138059953477787
"2846",0.403736140826273
"900",0.000599283567423769
"1476",0.00021002510429559
"3039",0.0545766330525362
"1553",0.0719267886373934
"1607",0.00599386084091204
"623",0.0505528785148907
"2995",0.513213113902199
"2446",0.37087764637854
"2553",0.106029280262605
"1502",1.4718223983467e-05
"778",0.212724739227965
"2016",0.0008091490472756
"2814",0.0443527927593979
"1691",1.36008479077668e-05
"1956",0.0190390671046887
"60",0.0426227964876768
"2370",0.266886335901078
"1833",0.000610283937885392
"371",1.70176214467004e-05
"518",0.000716977976366715
"3395",0.0420565372992546
"3193",0.0355634068796282
"2110",0.0799310555396352
"3053",0.0214013478047341
"2673",0.0180874542280177
"410",0.139672406465879
"1419",0.00580119850499045
"2439",0.465044813164037
"41",0.106547435477054
"80",0.0174806374206376
"218",0.163820142861782
"3296",0.22624733096625
"1499",2.65779634587686e-05
"2218",0.0500109806951398
"1737",0.0890094683763047
"993",0.0715489529752146
"2077",0.333473147543087
"941",1.29299597040783e-05
"1835",0.000495250199768834
"630",0.0359304648804623
"3268",0.0192967262383909
"1675",7.56316225724879e-05
"1218",0.0129153785104171
"3011",0.233783564146324
"2093",0.168304814490872
"3364",0.221605474533289
"2586",0.0230657728267969
"23",0.205492629981567
"2388",0.108473911215705
"2836",0.0100507541683835
"1738",0.0833335354484534
"2177",0.334473064009102
"1011",0.0309287555769665
"3227",0.223569126566478
"664",0.00796853244103288
"2528",0.361931077276755
"414",0.11947180774321
"502",0.00145228336137975
"812",0.0523526770178421
"2140",0.0179161664570202
"1126",2.44906672172507e-05
"375",8.77254210133405e-06
"1911",0.147996001915297
"2164",0.564101677474011
"1182",0.0666544150543266
"209",0.245674103746819
"1312",3.09995685319785e-05
"768",0.306327582100216
"44",0.0842044981638371
"853",0.00769487021894119
"2786",0.164532904740061
"2487",0.0509967580599585
"87",0.0126793871119653
"2185",0.257197886938941
"2183",0.288842024876831
"1780",0.0111065266180884
"1678",6.55843523070783e-05
"1109",0.000126289275662538
"3492",0.199271925421042
"1143",0.349042155846609
"2775",0.264120149366211
"2319",0.0382861521586788
"2799",0.0852299863418296
"970",0.191397186736152
"409",0.143958813189717
"3370",0.173292927609863
"1324",0.444765934533803
"451",0.0241223540401075
"1820",0.0014481750737214
"1928",0.0805947481490423
"3487",0.275198917386293
"2788",0.13859555056157
"2590",0.0181083987539248
"1391",0.0249655485102148
"1226",0.00822474747318868
"3124",0.0228007505364701
"2488",0.0493188478389017
"2723",0.0839122014089965
"1046",0.00573213026230545
"3226",0.23024510572316
"1944",0.0314643213936198
"1138",0.439576983713827
"1837",0.000415802291211516
"225",0.120721663062566
"1618",0.00323616591498203
"171",7.28423686634956e-05
"2837",0.00870262062425771
"2174",0.368894009501261
"905",0.000406670384614977
"120",0.00207448186285314
"1709",0.28352823171875
"2255",0.00792003444666392
"2462",0.173461844582515
"1524",0.256789624573744
"2501",0.0244637654062899
"3366",0.207351538946166
"1390",0.0260525215508125
"186",8.77254210133405e-06
"1039",0.00825184631784328
"2670",0.02068569519129
"2021",0.00058750683504266
"278",0.0118271285365341
"1862",8.08259617003618e-05
"1663",0.000212421509181237
"1877",1.60901900906137e-05
"1701",0.372090408401315
"954",0.354486056547022
"893",0.000905860587325376
"1359",0.112305350823563
"2162",0.0033462580596269
"2076",0.341985450040607
"2441",0.442665172248046
"1670",0.000117172169665196
"802",0.083550505252777
"800",0.090263134037501
"3028",0.0995349726617108
"467",0.0111430136511455
"2433",0.0103781454346568
"836",0.0164749594810046
"3464",0.0277662947190793
"3530",0.0154789493815253
"578",0.34775407678254
"1687",2.10819207500683e-05
"335",0.00044963340048115
"2357",0.452777086167891
"2762",0.503581388998897
"2055",4.03673503929518e-05
"3196",0.0243961515538189
"2847",0.387851902339158
"1970",0.00941981402538993
"160",0.00018139785538181
"3204",0.0134125828531992
"1787",0.00838832981755965
"2712",0.131042247482291
"106",0.00366134236303875
"1005",0.0421621297312732
"1940",0.0381818307191353
"2454",0.25301794051325
"2009",0.00106190389759884
"2570",0.048211429833506
"1442",0.00197700011967737
"3078",0.323824434525407
"1545",0.107042910086711
"1821",0.00129211804923668
"2317",0.0425551769753991
"1573",0.0263599452300189
"738",7.52398241010786e-05
"1357",0.125441383291311
"831",0.0210774180716074
"3315",0.0841305395692097
"405",0.170633070023624
"1131",7.10112564542403e-06
"3482",0.371152692425776
"3151",0.286900590526622
"2282",0.217314075326363
"1930",0.0671858492565276
"1601",0.00782221413131304
"1229",0.00674079128505731
"52",0.0570816279215441
"843",0.0119801047164767
"2313",0.0524936033011998
"84",0.0144313239231702
"1622",0.0025802089141972
"2325",0.0329677326515007
"3091",0.171437532678507
"2548",0.143260998574505
"2027",0.000386432718631308
"624",0.0484945902441884
"2057",3.40656356260384e-05
"1055",0.00336523441869998
"3516",0.0546622639084485
"1976",0.00732315746813026
"3483",0.353188787778723
"2924",0.373529274950731
"1307",4.92928433133027e-05
"296",0.0033462580596269
"81",0.0166055995839276
"2848",0.379523095031721
"2031",0.000287663824710052
"2240",0.018422223577885
"2969",0.0392637934997541
"48",0.0712826570797234
"1918",0.111576449069577
"17",0.304124588969159
"2720",0.0880165404587171
"2545",0.175745093700633
"1505",7.33486033511076e-06
"2976",0.0253886880976312
"234",0.0793424149376643
"930",5.88410726268529e-05
"3374",0.119421350033808
"1265",0.00107884353942964
"806",0.0688038265792844
"2937",0.193970389068915
"1303",7.42676461055733e-05
"2583",0.0272479108369175
"239",0.0612515980458876
"1537",0.162111441958556
"464",0.0126499116076846
"2440",0.455590227832823
"1931",0.0629728108208044
"2173",0.377131334243904
"875",0.00210653153203853
"3346",0.503876027453413
"1899",0.24747417315013
"2950",0.105649256004293
"1629",0.00182718270382659
"3504",0.113345180504305
"28",0.173292927609863
"1237",0.00416561845586586
"1122",4.06165135726311e-05
"2197",0.120444063326794
"910",0.000273477945707594
"1259",0.00148732074195359
"487",0.00363642948824445
"594",0.177981725068002
"675",0.00386333008764367
"3401",0.0306811980160129
"3076",0.345826131808319
"851",0.00888829167131763
"1844",0.000308800560742037
"1073",0.00129731035184191
"2687",0.465164161837088
"1710",0.276428052716095
"1403",0.0139226392168943
"2559",0.0851381392060012
"3163",0.17103492596326
"1781",0.0107262619200517
"1384",0.0342577223318983
"3519",0.048396028194323
"3510",0.0830439878863668
"182",1.72607298533449e-05
"1247",0.00264549426060391
"1697",0.479598470139433
"3528",0.01812936708494
"1971",0.00909676767331842
"706",0.000696937318976116
"214",0.190264976810409
"2066",0.556822754622956
"1153",0.228532298418286
"1845",0.000298116413656828
"2143",0.0158803995208043
"1404",0.0139226392168943
"2736",0.0424202453557291
"580",0.314577319088277
"2741",0.0340935078900062
"501",0.0015300543306798
"3306",0.144951365724907
"3523",0.0372802198458497
"1529",0.220710787493109
"1016",0.024430429239354
"2343",0.0118271285365341
"276",0.0123493140379402
"2594",0.0148506575229141
"1569",0.0345244230621543
"2540",0.212527419223384
"8",0.417063278057153
"342",0.000271610835306248
"3356",0.319747718561758
"59",0.0440834594533493
"2299",0.0880550559288602
"3472",0.00978843192783201
"449",0.0266346355588341
"440",0.0399477339092102
"743",4.66736703984544e-05
"2311",0.0565623379802402
"2882",0.0693962455256987
"2042",0.000139867068433252
"1298",0.000112796976310671
"549",7.40927986594929e-05
"1389",0.0272606292226553
"2948",0.112776210328121
"1565",0.0425551769753991
"2382",0.148712876979273
"2988",0.00957088032890291
"949",0.445466631367385
"1458",0.000572979200094046
"657",0.0110496223607801
"543",0.000108765336389715
"1548",0.0941609455509728
"3489",0.233994755076306
"2535",0.259187565138888
"2272",0.327562689511097
"2566",0.059296320545051
"528",0.000380095305240301
"994",0.0661268864585888
"1172",0.112187904566033
"962",0.246637957025114
"668",0.00530547572898523
"742",5.98511673215797e-05
"731",0.000134263174593533
"1759",0.0293869953455062
"710",0.000583497012947789
"3349",0.446458802778743
"1052",0.00393400902220884
"3200",0.0166827620196499
"1723",0.164209130568698
"2377",0.19467418098454
"1868",5.45929377909446e-05
"33",0.144513679735447
"995",0.0633084457180971
"530",0.000334322223413941
"190",0.58392791580575
"3042",0.0454268846988205
"79",0.0181970699954853
"498",0.00188187534061226
"3223",0.259187565138888
"108",0.0033462580596269
"3416",0.430801693739076
"1853",0.000172858400173752
"2415",0.0292119791063866
"2461",0.179403770230029
"261",0.0237248816849864
"3221",0.283430789223289
"1905",0.188957205409849
"1125",2.79240464364632e-05
"983",0.114707576921476
"1850",0.000205071283276324
"895",0.000834776612945917
"2859",0.212053012493359
"67",0.0307943047973548
"1169",0.13212441373707
"1465",0.000373503384686518
"167",9.67557760048779e-05
"2994",0.524130722865419
"3270",0.0159617801801643
"291",0.00469577703469389
"12",0.356816473187635
"1305",5.88128531484176e-05
"2401",0.0610611655310588
"1069",0.00155370597235142
"753",8.76833468394386e-06
"521",0.000565850579018309
"2188",0.203915178738675
"2682",0.594512619469697
"2702",0.211776056729526
"1698",0.451079783355502
"348",0.000195511351652963
"728",0.000193305679566318
"1983",0.00530547572898523
"3129",0.0175617933438789
"304",0.002340757995924
"573",0.428715960772175
"308",0.00200518677821776
"2800",0.0825236700308947
"2078",0.321963668387729
"2631",0.129116112990432
"1602",0.00755353863762192
"491",0.00291602746016697
"887",0.00117733970597783
"2367",0.315547400087953
"94",0.00810036827289203
"823",0.0323554720508935
"1200",0.0300896763721504
"406",0.170633070023624
"1945",0.0303249472467343
"1682",4.7183669233471e-05
"873",0.00228566189036569
"228",0.112588487716044
"3050",0.0243961515538189
"2925",0.364666946037153
"1528",0.227326403892327
"2399",0.0676909315542134
"3160",0.194154727821
"2556",0.0954381402154212
"3063",0.0105717642590808
"1562",0.047844236706858
"429",0.0669346215576553
"2823",0.0289384471374963
"2760",0.591774108071617
"3222",0.267117005588844
"2792",0.11929746213125
"3061",0.014562902937534
"100",0.00567446321789203
"3062",0.0128310847618846
"2691",0.375134193875258
"563",9.06129123326341e-06
"2767",0.399247404299655
"3437",0.14509750550175
"3194",0.0332626152465226
"2058",2.86324442367654e-05
"3479",0.433297048969631
"1669",0.000141463077234326
"337",0.000410825313486403
"536",0.00020541157562301
"2138",0.0195218334959505
"469",0.0103057667096291
"2404",0.0529535729773273
"462",0.0135606460055191
"1742",0.068697652224948
"1155",0.213002600390376
"1801",0.00416073208515484
"1374",0.0534062655276691
"2990",0.00911370716400835
"3106",0.0792723571566721
"2167",0.480600776917411
"3432",0.176017232687198
"1830",0.00083005747252661
"2194",0.137246311078511
"1615",0.00384155582270698
"235",0.0766064279299429
"1152",0.234801465125028
"3245",0.0951935063655739
"1729",0.125441383291311
"3490",0.224760887648662
"1147",0.296030581555842
"2975",0.0282618672665283
"450",0.0255946695358352
"1818",0.00167441185059325
"2873",0.100556689963935
"2657",0.0387939846148328
"1060",0.00269078862366452
"3280",0.532201175718808
"595",0.168469860139505
"1822",0.00122295610782736
"953",0.366529664032961
"2984",0.0163868054291922
"151",0.000348273299343335
"198",0.378465087745945
"1789",0.00805490657377633
"1337",0.264442593631891
"3276",0.0104659214702647
"2489",0.0467994681198124
"1563",0.0461399759367686
"2356",0.477060935828542
"2502",0.0235717231652049
"2238",0.0201842246146501
"2705",0.185503554762534
"2883",0.0655738383251401
"1734",0.101523943785469
"1714",0.238689480583796
"2478",0.0761385109196944
"527",0.000394834429498353
"36",0.132259621748041
"2655",0.0445939089667056
"1434",0.00264549426060391
"1730",0.121627998889406
"1255",0.00186068026627054
"833",0.0194002256746868
"252",0.0362264455142543
"2263",0.435270157150869
"2411",0.0361929616480709
"2805",0.0656460939323443
"1292",0.000162592700951394
"2274",0.301976736335098
"1571",0.031205988904977
"2225",0.0359138509409766
"422",0.086511263586027
"321",0.00105815975239926
"2291",0.118406151742258
"2215",0.0567770040057104
"154",0.000262957823761314
"1103",0.000184946801670824
"1648",0.000521798036578714
"2156",0.00838832981755965
"3010",0.240670011165127
"796",0.106772041220934
"3445",0.102845393539315
"3463",0.0303943394609083
"1939",0.0397123958186084
"338",0.000396612626809483
"211",0.213200242129599
"1666",0.000161750486305249
"701",0.000951696946165521
"2094",0.162657625137822
"1623",0.00249113246350996
"1716",0.221199125970181
"1145",0.323824434525407
"3433",0.170565190402904
"1287",0.000246351640967241
"2618",0.269438812329887
"352",0.000151178001665036
"3425",0.291322860129119
"544",0.000104111679739169
"131",0.00117595451882209
"1001",0.0467683011022382
"1271",0.000636797903782619
"191",0.521299615613351
"1341",0.226828478121233
"3501",0.132475246481939
"176",4.54971027368119e-05
"3338",0.0211993550823128
"1160",0.181572820252632
"282",0.00766958632391345
"693",0.0014301734368927
"3316",0.0814560254533408
"2285",0.162978936706992
"2035",0.000255905855521496
"2781",0.196197763662778
"2730",0.0589806169116057
"2121",0.0490758788853715
"2876",0.0888362504530832
"496",0.00214261796386581
"1370",0.0669346215576553
"1997",0.00271372500387992
"1239",0.00386148432652463
"1208",0.020049147420732
"391",0.335737271793658
"1319",0.536024146143515
"3297",0.214830137683626
"866",0.00381990380994428
"110",0.00311054424362069
"3004",0.31825906895061
"1594",0.0112950444670108
"1082",0.000844295467615733
"820",0.0379915356048528
"1178",0.0824707701986339
"127",0.00147126749285749
"3144",0.40157368033926
"2086",0.212724739227965
"683",0.00241477781869077
"1338",0.25764848834484
"3153",0.258643212536668
"1094",0.000408983420218053
"2235",0.0229490173576438
"1676",7.56316225724879e-05
"163",0.000155969401092677
"1692",7.57628838131318e-06
"2660",0.0330429662448743
"1725",0.14627620341805
"2579",0.0322885985922229
"3025",0.113630603371991
"2544",0.183441740177463
"1900",0.22924103973676
"2759",0.00794408352264538
"2701",0.224555587584283
"460",0.0165209915402774
"547",9.10529077169225e-05
"3353",0.378742373208177
"3319",0.0693652706783397
"3081",0.275529822733011
"2048",8.03686953520809e-05
"3031",0.08792197904406
"1609",0.00558843351738882
"1650",0.000449947612278415
"988",0.0919071759253936
"524",0.000468394091535011
"1240",0.00372833979910262
"2375",0.21993857418169
"1763",0.0251328994747747
"937",2.70342287808064e-05
"539",0.000181698871520936
"1424",0.0042779047353724
"2084",0.245366910571502
"1910",0.153964948930786
"798",0.0964641117450296
"68",0.0289519311218814
"1282",0.000323516803404466
"3098",0.120619855123569
"3289",0.342250725790331
"2688",0.425650765211728
"1503",1.37722881144093e-05
"1788",0.00805490657377633
"439",0.0420002600298969
"736",9.56641137846825e-05
"314",0.00162114070045382
"3294",0.270462472029869
"3111",0.0594547654895022
"3212",0.491230571571176
"1352",0.14627620341805
"3498",0.145802743242142
"2246",0.0123636976984285
"2303",0.0747865077033619
"1355",0.129997084973611
"3478",0.447570012033997
"2499",0.0273104602161572
"162",0.000163867644098672
"1825",0.00113986477171206
"3085",0.226041069045988
"1992",0.00313186564716777
"2794",0.109853327938832
"639",0.0239891468706458
"2149",0.0115001156485174
"1981",0.00567446321789203
"374",9.11285012315958e-06
"2406",0.048211429833506
"2627",0.174924685356005
"2403",0.0556356177339476
"2163",0.00285885381137589
"567",0.607437761026732
"1478",0.000185472137742561
"992",0.0715489529752146
"317",0.00138074465467393
"1436",0.00243823227845596
"2961",0.0580429352155021
"1440",0.00206519654591565
"1901",0.216269226376689
"2934",0.224555587584283
"1048",0.00544193652848691
"2726",0.0694723998866273
"1938",0.0413016808386807
"303",0.00251828556766857
"1310",3.6943132134206e-05
"49",0.0682605308411619
"2629",0.14375456751713
"295",0.00368818767637292
"3027",0.104051669336238
"2949",0.109023842984087
"1661",0.000237827641233344
"2821",0.0319358979581826
"2982",0.0177092398124843
"3110",0.0617833047389964
"663",0.00856921510645307
"783",0.181080465145323
"3363",0.236034899408433
"266",0.0193148918358345
"1472",0.000274254682968497
"1435",0.00252542194436516
"181",2.139334960127e-05
"1142",0.357738573816289
"3148",0.332106782772242
"673",0.00431131005481856
"103",0.00466933297562646
"22",0.214631397165354
"729",0.000162670707790801
"1189",0.0483638518645675
"2331",0.0218669181835041
"656",0.0114412181698795
"1589",0.0139388295196654
"173",5.73578020488471e-05
"957",0.303672290206136
"92",0.00878470173606692
"1753",0.0418670109712489
"3167",0.137442794150119
"3371",0.144951365724907
"1841",0.000345157208418591
"1584",0.0169054398262309
"2159",0.00612051191859036
"1241",0.00352923740685596
"1752",0.0434206268494556
"704",0.000792317797445455
"2003",0.00198260563778928
"2045",0.000106929816538135
"40",0.117620153952805
"1421",0.00531793016800213
"2334",0.0196626744635433
"397",0.248532348398734
"1101",0.000208837056894634
"902",0.000487129072772786
"306",0.00215122059010998
"1135",0.484142566661974
"635",0.0289188141398125
"256",0.0309287555769665
"2279",0.255259880591798
"1326",0.412243276025586
"1778",0.0124331732970684
"2306",0.067259753278091
"1044",0.00667940772098217
"396",0.259506111164916
"2391",0.09363737941151
"892",0.000959823512481945
"1972",0.00909676767331842
"2774",0.322945795093975
"3216",0.356976882973253
"1896",0.275529822733011
"566",5.4803699316233e-06
"1224",0.00889445049230881
"1800",0.00464303714040254
"1353",0.139530838953144
"349",0.000195511351652963
"2482",0.0628467663283406
"2551",0.115476658543918
"3174",0.0966697613439758
"601",0.135161462647123
"3394",0.046599343147418
"3142",0.459110623407758
"2722",0.0839122014089965
"2676",0.0148506575229141
"1173",0.108178714822649
"2262",0.455882573444681
"1428",0.00347970205695206
"943",6.44366899124045e-06
"339",0.000374302520691468
"1106",0.000147296767839542
"2106",0.0974577185944329
"2738",0.0386883351078176
"1854",0.000161750486305249
"1441",0.00197700011967737
"969",0.204376101683489
"2623",0.218280696089592
"3256",0.0572981450678455
"2810",0.0533820183661685
"852",0.00805874054414221
"1815",0.00198822701793151
"2448",0.345559540722375
"503",0.00145228336137975
"332",0.000554077416474176
"2561",0.0781582278085214
"1190",0.0467683011022382
"794",0.115405292043971
"1051",0.00454681941827733
"2782",0.187224251058543
"65",0.0341639875543634
"2709",0.147430069049617
"777",0.222095228400889
"315",0.00148978561012808
"556",3.67084571025493e-05
"896",0.000796822546932902
"2652",0.0509397476676815
"3518",0.0500441952279133
"1463",0.000415802291211516
"3104",0.0896236943579337
"647",0.017008016286994
"2563",0.0711412426433568
"3236",0.149943725796886
"1908",0.170065545499342
"842",0.012720974818822
"245",0.0493638531445836
"1541",0.130451914656342
"2232",0.027216688385605
"3009",0.259506111164916
"2145",0.0144885494015748
"3138",0.63742800618221
"2",0.587370056305983
"654",0.0125440509874371
"2727",0.0665215247130359
"1398",0.0187630705655734
"760",0.478182514385455
"2875",0.0917288866948181
"273",0.0146344717376679
"865",0.00404675577343823
"3182",0.0688486177341986
"247",0.0460363422360397
"560",2.12120491902398e-05
"1557",0.0591649696496247
"1254",0.00192725693309021
"2443",0.406070892510561
"832",0.0203062846952757
"3365",0.213676519439406
"2088",0.197543441308681
"2935",0.213676519439406
"333",0.000527381405418412
"2641",0.0820950924082292
"1585",0.0162844023610162
"1783",0.00983677100281322
"697",0.00120092558943401
"2791",0.125518075465035
"810",0.0585628903395112
"1793",0.0061899299656668
"610",0.0940604636829638
"2532",0.305474969710832
"2060",2.51119667091813e-05
"766",0.332736355870597
"2353",0.572453668982935
"1485",0.000108585134357162
"2453",0.270229978587417
"3391",0.0540788248619409
"2193",0.144600104365319
"1929",0.0749345836245255
"3512",0.0697324408464193
"311",0.00174913309706303
"3143",0.416946649690861
"499",0.0018014937094693
"30",0.16227159915282
"908",0.000319490833201152
"827",0.0263845811290993
"141",0.00060640942049835
"1193",0.0411429726935712
"2479",0.0733112165651685
"571",0.485974000406765
"691",0.00168392332362221
"2981",0.0185378168127958
"2772",0.356165657657013
"1076",0.0011673736407885
"1859",9.4382772354139e-05
"2704",0.199990180405908
"2600",0.00794408352264538
"454",0.0207867194871815
"2257",0.00574558047432295
"764",0.377408235887056
"534",0.000230250650979625
"854",0.00736802765645187
"2347",0.00915874500538965
"2927",0.327562689511097
"541",0.000129035751477267
"2284",0.174685471170343
"586",0.258191476519836
"2922",0.398284660304377
"2929",0.294849522406035
"1890",0.370215946291699
"197",0.400326088879678
"3012",0.226041069045988
"275",0.0135764211508085
"1507",0.542779596345628
"588",0.233065025464659
"145",0.000510584185013335
"1982",0.00567446321789203
"659",0.0101051731318334
"3308",0.134774232907275
"3159",0.194154727821
"856",0.00679329759139464
"1655",0.000344179731929721
"2040",0.000161292329212312
"96",0.007151627710534
"960",0.266561991735697
"1640",0.000973522138139305
"2649",0.0582892010310764
"202",0.323203556116695
"632",0.0326602161113464
"886",0.00122295610782736
"3225",0.23757305373881
"1510",0.466869386331558
"2254",0.00827115975732506
"772",0.266007712518784
"2552",0.110804412161457
"328",0.000712085123962356
"915",0.000186527289894651
"911",0.000261778705640101
"1096",0.000315514947940099
"2289",0.136436916272267
"481",0.00482228479554943
"2986",0.0140659822541565
"599",0.14536292353108
"3453",0.0577334952631485
"2345",0.0101858263785612
"89",0.01135858402241
"1552",0.0787229383666433
"98",0.00650139927140765
"2511",0.0126526491430672
"188",5.30573063289842e-06
"2505",0.020733501649203
"3088",0.202537051612408
"3176",0.0895275757849128
"1912",0.138314366983444
"848",0.00995264245891535
"2992",0.604050176409821
"3293",0.277468180997508
"2549",0.132992727817604
"645",0.0191322067448295
"24",0.19980167492322
"884",0.00134217559869245
